geo_key,product_type,recapitista,cons_costo_base,const_costo_foglio_agg,peso_max_20g,peso_max_50g,peso_max_100g,peso_max_250g,peso_max_350g,peso_max_1000g,peso_max_2000g
10011,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10011,AR,Poste,0,3,440,511,548,589,622,696,783
10011,RS,Poste,0,3,302,372,409,451,483,557,645
10012,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10012,AR,Poste,0,3,440,511,548,589,622,696,783
10012,RS,Poste,0,3,302,372,409,451,483,557,645
10013,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10013,AR,Poste,0,3,440,511,548,589,622,696,783
10013,RS,Poste,0,3,302,372,409,451,483,557,645
10014,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10014,AR,Poste,0,3,440,511,548,589,622,696,783
10014,RS,Poste,0,3,302,372,409,451,483,557,645
10015,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10015,AR,Poste,0,3,440,511,548,589,622,696,783
10015,RS,Poste,0,3,302,372,409,451,483,557,645
10016,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10016,AR,Poste,0,3,440,511,548,589,622,696,783
10016,RS,Poste,0,3,302,372,409,451,483,557,645
10017,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10017,AR,Poste,0,3,440,511,548,589,622,696,783
10017,RS,Poste,0,3,302,372,409,451,483,557,645
10018,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10018,AR,Poste,0,3,440,511,548,589,622,696,783
10018,RS,Poste,0,3,302,372,409,451,483,557,645
10019,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10019,AR,Poste,0,3,440,511,548,589,622,696,783
10019,RS,Poste,0,3,302,372,409,451,483,557,645
10020,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10020,AR,Poste,0,3,440,511,548,589,622,696,783
10020,RS,Poste,0,3,302,372,409,451,483,557,645
10022,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10022,AR,Poste,0,3,440,511,548,589,622,696,783
10022,RS,Poste,0,3,302,372,409,451,483,557,645
10023,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10023,AR,Poste,0,3,440,511,548,589,622,696,783
10023,RS,Poste,0,3,302,372,409,451,483,557,645
10024,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10024,AR,Poste,0,3,440,511,548,589,622,696,783
10024,RS,Poste,0,3,302,372,409,451,483,557,645
10025,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10025,AR,Poste,0,3,440,511,548,589,622,696,783
10025,RS,Poste,0,3,302,372,409,451,483,557,645
10026,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10026,AR,Poste,0,3,440,511,548,589,622,696,783
10026,RS,Poste,0,3,302,372,409,451,483,557,645
10028,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10028,AR,Poste,0,3,440,511,548,589,622,696,783
10028,RS,Poste,0,3,302,372,409,451,483,557,645
10029,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10029,AR,Poste,0,3,440,511,548,589,622,696,783
10029,RS,Poste,0,3,302,372,409,451,483,557,645
10030,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10030,AR,Poste,0,3,440,511,548,589,622,696,783
10030,RS,Poste,0,3,302,372,409,451,483,557,645
10031,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10031,AR,Poste,0,3,440,511,548,589,622,696,783
10031,RS,Poste,0,3,302,372,409,451,483,557,645
10032,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10032,AR,Poste,0,3,440,511,548,589,622,696,783
10032,RS,Poste,0,3,302,372,409,451,483,557,645
10034,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10034,AR,Poste,0,3,440,511,548,589,622,696,783
10034,RS,Poste,0,3,302,372,409,451,483,557,645
10035,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10035,AR,Poste,0,3,440,511,548,589,622,696,783
10035,RS,Poste,0,3,302,372,409,451,483,557,645
10036,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10036,AR,Poste,0,3,440,511,548,589,622,696,783
10036,RS,Poste,0,3,302,372,409,451,483,557,645
10037,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10037,AR,Poste,0,3,440,511,548,589,622,696,783
10037,RS,Poste,0,3,302,372,409,451,483,557,645
10038,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10038,AR,Poste,0,3,440,511,548,589,622,696,783
10038,RS,Poste,0,3,302,372,409,451,483,557,645
10039,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10039,AR,Poste,0,3,440,511,548,589,622,696,783
10039,RS,Poste,0,3,302,372,409,451,483,557,645
10040,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10040,AR,Poste,0,3,440,511,548,589,622,696,783
10040,RS,Poste,0,3,302,372,409,451,483,557,645
10041,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10041,AR,Poste,0,3,440,511,548,589,622,696,783
10041,RS,Poste,0,3,302,372,409,451,483,557,645
10042,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10042,AR,Poste,0,3,440,511,548,589,622,696,783
10042,RS,Poste,0,3,302,372,409,451,483,557,645
10043,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10043,AR,Poste,0,3,440,511,548,589,622,696,783
10043,RS,Poste,0,3,302,372,409,451,483,557,645
10044,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10044,AR,Poste,0,3,440,511,548,589,622,696,783
10044,RS,Poste,0,3,302,372,409,451,483,557,645
10045,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10045,AR,Poste,0,3,440,511,548,589,622,696,783
10045,RS,Poste,0,3,302,372,409,451,483,557,645
10046,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10046,AR,Poste,0,3,440,511,548,589,622,696,783
10046,RS,Poste,0,3,302,372,409,451,483,557,645
10048,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10048,AR,Poste,0,3,440,511,548,589,622,696,783
10048,RS,Poste,0,3,302,372,409,451,483,557,645
10050,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10050,AR,Poste,0,3,440,511,548,589,622,696,783
10050,RS,Poste,0,3,302,372,409,451,483,557,645
10051,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10051,AR,Poste,0,3,440,511,548,589,622,696,783
10051,RS,Poste,0,3,302,372,409,451,483,557,645
10052,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10052,AR,Poste,0,3,440,511,548,589,622,696,783
10052,RS,Poste,0,3,302,372,409,451,483,557,645
10053,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10053,AR,Poste,0,3,440,511,548,589,622,696,783
10053,RS,Poste,0,3,302,372,409,451,483,557,645
10054,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10054,AR,Poste,0,3,440,511,548,589,622,696,783
10054,RS,Poste,0,3,302,372,409,451,483,557,645
10055,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10055,AR,Poste,0,3,440,511,548,589,622,696,783
10055,RS,Poste,0,3,302,372,409,451,483,557,645
10056,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10056,AR,Poste,0,3,440,511,548,589,622,696,783
10056,RS,Poste,0,3,302,372,409,451,483,557,645
10057,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10057,AR,Poste,0,3,440,511,548,589,622,696,783
10057,RS,Poste,0,3,302,372,409,451,483,557,645
10058,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10058,AR,Poste,0,3,440,511,548,589,622,696,783
10058,RS,Poste,0,3,302,372,409,451,483,557,645
10059,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10059,AR,Poste,0,3,440,511,548,589,622,696,783
10059,RS,Poste,0,3,302,372,409,451,483,557,645
10060,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10060,AR,Poste,0,3,440,511,548,589,622,696,783
10060,RS,Poste,0,3,302,372,409,451,483,557,645
10061,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10061,AR,Poste,0,3,440,511,548,589,622,696,783
10061,RS,Poste,0,3,302,372,409,451,483,557,645
10062,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10062,AR,Poste,0,3,440,511,548,589,622,696,783
10062,RS,Poste,0,3,302,372,409,451,483,557,645
10063,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10063,AR,Poste,0,3,440,511,548,589,622,696,783
10063,RS,Poste,0,3,302,372,409,451,483,557,645
10064,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10064,AR,Poste,0,3,440,511,548,589,622,696,783
10064,RS,Poste,0,3,302,372,409,451,483,557,645
10065,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10065,AR,Poste,0,3,440,511,548,589,622,696,783
10065,RS,Poste,0,3,302,372,409,451,483,557,645
10066,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10066,AR,Poste,0,3,440,511,548,589,622,696,783
10066,RS,Poste,0,3,302,372,409,451,483,557,645
10067,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10067,AR,Poste,0,3,440,511,548,589,622,696,783
10067,RS,Poste,0,3,302,372,409,451,483,557,645
10068,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10068,AR,Poste,0,3,440,511,548,589,622,696,783
10068,RS,Poste,0,3,302,372,409,451,483,557,645
10069,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10069,AR,Poste,0,3,440,511,548,589,622,696,783
10069,RS,Poste,0,3,302,372,409,451,483,557,645
10070,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10070,AR,Poste,0,3,440,511,548,589,622,696,783
10070,RS,Poste,0,3,302,372,409,451,483,557,645
10071,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10071,AR,Poste,0,3,440,511,548,589,622,696,783
10071,RS,Poste,0,3,302,372,409,451,483,557,645
10072,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10072,AR,Poste,0,3,440,511,548,589,622,696,783
10072,RS,Poste,0,3,302,372,409,451,483,557,645
10073,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10073,AR,Poste,0,3,440,511,548,589,622,696,783
10073,RS,Poste,0,3,302,372,409,451,483,557,645
10074,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10074,AR,Poste,0,3,440,511,548,589,622,696,783
10074,RS,Poste,0,3,302,372,409,451,483,557,645
10075,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10075,AR,Poste,0,3,440,511,548,589,622,696,783
10075,RS,Poste,0,3,302,372,409,451,483,557,645
10076,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10076,AR,Poste,0,3,440,511,548,589,622,696,783
10076,RS,Poste,0,3,302,372,409,451,483,557,645
10077,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10077,AR,Poste,0,3,440,511,548,589,622,696,783
10077,RS,Poste,0,3,302,372,409,451,483,557,645
10078,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10078,AR,Poste,0,3,440,511,548,589,622,696,783
10078,RS,Poste,0,3,302,372,409,451,483,557,645
10079,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10079,AR,Poste,0,3,440,511,548,589,622,696,783
10079,RS,Poste,0,3,302,372,409,451,483,557,645
10080,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10080,AR,Poste,0,3,440,511,548,589,622,696,783
10080,RS,Poste,0,3,302,372,409,451,483,557,645
10081,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10081,AR,Poste,0,3,440,511,548,589,622,696,783
10081,RS,Poste,0,3,302,372,409,451,483,557,645
10082,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10082,AR,Poste,0,3,440,511,548,589,622,696,783
10082,RS,Poste,0,3,302,372,409,451,483,557,645
10083,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10083,AR,Poste,0,3,440,511,548,589,622,696,783
10083,RS,Poste,0,3,302,372,409,451,483,557,645
10084,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10084,AR,Poste,0,3,440,511,548,589,622,696,783
10084,RS,Poste,0,3,302,372,409,451,483,557,645
10085,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10085,AR,Poste,0,3,440,511,548,589,622,696,783
10085,RS,Poste,0,3,302,372,409,451,483,557,645
10086,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10086,AR,Poste,0,3,440,511,548,589,622,696,783
10086,RS,Poste,0,3,302,372,409,451,483,557,645
10087,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10087,AR,Poste,0,3,440,511,548,589,622,696,783
10087,RS,Poste,0,3,302,372,409,451,483,557,645
10088,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10088,AR,Poste,0,3,440,511,548,589,622,696,783
10088,RS,Poste,0,3,302,372,409,451,483,557,645
10089,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10089,AR,Poste,0,3,440,511,548,589,622,696,783
10089,RS,Poste,0,3,302,372,409,451,483,557,645
10090,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10090,AR,Poste,0,3,440,511,548,589,622,696,783
10090,RS,Poste,0,3,302,372,409,451,483,557,645
10091,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10091,AR,Poste,0,3,440,511,548,589,622,696,783
10091,RS,Poste,0,3,302,372,409,451,483,557,645
10092,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10092,AR,Poste,0,3,440,511,548,589,622,696,783
10092,RS,Poste,0,3,302,372,409,451,483,557,645
10093,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10093,AR,Poste,0,3,440,511,548,589,622,696,783
10093,RS,Poste,0,3,302,372,409,451,483,557,645
10094,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10094,AR,Poste,0,3,440,511,548,589,622,696,783
10094,RS,Poste,0,3,302,372,409,451,483,557,645
10095,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10095,AR,Poste,0,3,440,511,548,589,622,696,783
10095,RS,Poste,0,3,302,372,409,451,483,557,645
10098,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10098,AR,Poste,0,3,440,511,548,589,622,696,783
10098,RS,Poste,0,3,302,372,409,451,483,557,645
10099,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10099,AR,Poste,0,3,440,511,548,589,622,696,783
10099,RS,Poste,0,3,302,372,409,451,483,557,645
10121,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10121,AR,Poste,0,3,352,399,436,478,510,584,672
10121,RS,Poste,0,3,214,261,298,340,372,446,533
10122,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10122,AR,Poste,0,3,352,399,436,478,510,584,672
10122,RS,Poste,0,3,214,261,298,340,372,446,533
10123,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10123,AR,Poste,0,3,352,399,436,478,510,584,672
10123,RS,Poste,0,3,214,261,298,340,372,446,533
10124,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10124,AR,Poste,0,3,352,399,436,478,510,584,672
10124,RS,Poste,0,3,214,261,298,340,372,446,533
10125,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10125,AR,Poste,0,3,352,399,436,478,510,584,672
10125,RS,Poste,0,3,214,261,298,340,372,446,533
10126,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10126,AR,Poste,0,3,352,399,436,478,510,584,672
10126,RS,Poste,0,3,214,261,298,340,372,446,533
10127,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10127,AR,Poste,0,3,352,399,436,478,510,584,672
10127,RS,Poste,0,3,214,261,298,340,372,446,533
10128,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10128,AR,Poste,0,3,352,399,436,478,510,584,672
10128,RS,Poste,0,3,214,261,298,340,372,446,533
10129,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10129,AR,Poste,0,3,352,399,436,478,510,584,672
10129,RS,Poste,0,3,214,261,298,340,372,446,533
10131,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10131,AR,Poste,0,3,352,399,436,478,510,584,672
10131,RS,Poste,0,3,214,261,298,340,372,446,533
10132,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10132,AR,Poste,0,3,352,399,436,478,510,584,672
10132,RS,Poste,0,3,214,261,298,340,372,446,533
10133,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10133,AR,Poste,0,3,352,399,436,478,510,584,672
10133,RS,Poste,0,3,214,261,298,340,372,446,533
10134,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10134,AR,Poste,0,3,352,399,436,478,510,584,672
10134,RS,Poste,0,3,214,261,298,340,372,446,533
10135,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10135,AR,Poste,0,3,352,399,436,478,510,584,672
10135,RS,Poste,0,3,214,261,298,340,372,446,533
10136,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10136,AR,Poste,0,3,352,399,436,478,510,584,672
10136,RS,Poste,0,3,214,261,298,340,372,446,533
10137,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10137,AR,Poste,0,3,352,399,436,478,510,584,672
10137,RS,Poste,0,3,214,261,298,340,372,446,533
10138,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10138,AR,Poste,0,3,352,399,436,478,510,584,672
10138,RS,Poste,0,3,214,261,298,340,372,446,533
10139,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10139,AR,Poste,0,3,352,399,436,478,510,584,672
10139,RS,Poste,0,3,214,261,298,340,372,446,533
10141,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10141,AR,Poste,0,3,352,399,436,478,510,584,672
10141,RS,Poste,0,3,214,261,298,340,372,446,533
10142,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10142,AR,Poste,0,3,352,399,436,478,510,584,672
10142,RS,Poste,0,3,214,261,298,340,372,446,533
10143,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10143,AR,Poste,0,3,352,399,436,478,510,584,672
10143,RS,Poste,0,3,214,261,298,340,372,446,533
10144,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10144,AR,Poste,0,3,352,399,436,478,510,584,672
10144,RS,Poste,0,3,214,261,298,340,372,446,533
10145,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10145,AR,Poste,0,3,352,399,436,478,510,584,672
10145,RS,Poste,0,3,214,261,298,340,372,446,533
10146,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10146,AR,Poste,0,3,352,399,436,478,510,584,672
10146,RS,Poste,0,3,214,261,298,340,372,446,533
10147,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10147,AR,Poste,0,3,352,399,436,478,510,584,672
10147,RS,Poste,0,3,214,261,298,340,372,446,533
10148,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10148,AR,Poste,0,3,352,399,436,478,510,584,672
10148,RS,Poste,0,3,214,261,298,340,372,446,533
10149,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10149,AR,Poste,0,3,352,399,436,478,510,584,672
10149,RS,Poste,0,3,214,261,298,340,372,446,533
10151,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10151,AR,Poste,0,3,352,399,436,478,510,584,672
10151,RS,Poste,0,3,214,261,298,340,372,446,533
10152,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10152,AR,Poste,0,3,352,399,436,478,510,584,672
10152,RS,Poste,0,3,214,261,298,340,372,446,533
10153,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10153,AR,Poste,0,3,352,399,436,478,510,584,672
10153,RS,Poste,0,3,214,261,298,340,372,446,533
10154,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10154,AR,Poste,0,3,352,399,436,478,510,584,672
10154,RS,Poste,0,3,214,261,298,340,372,446,533
10155,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10155,AR,Poste,0,3,352,399,436,478,510,584,672
10155,RS,Poste,0,3,214,261,298,340,372,446,533
10156,890,Poste,0,3,818,980,980,1057,1057,1157,1157
10156,AR,Poste,0,3,352,399,436,478,510,584,672
10156,RS,Poste,0,3,214,261,298,340,372,446,533
11010,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11010,AR,Poste,0,3,440,511,548,589,622,696,783
11010,RS,Poste,0,3,302,372,409,451,483,557,645
11011,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11011,AR,Poste,0,3,440,511,548,589,622,696,783
11011,RS,Poste,0,3,302,372,409,451,483,557,645
11012,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11012,AR,Poste,0,3,440,511,548,589,622,696,783
11012,RS,Poste,0,3,302,372,409,451,483,557,645
11013,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11013,AR,Poste,0,3,440,511,548,589,622,696,783
11013,RS,Poste,0,3,302,372,409,451,483,557,645
11014,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11014,AR,Poste,0,3,440,511,548,589,622,696,783
11014,RS,Poste,0,3,302,372,409,451,483,557,645
11015,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11015,AR,Poste,0,3,440,511,548,589,622,696,783
11015,RS,Poste,0,3,302,372,409,451,483,557,645
11016,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11016,AR,Poste,0,3,440,511,548,589,622,696,783
11016,RS,Poste,0,3,302,372,409,451,483,557,645
11017,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11017,AR,Poste,0,3,440,511,548,589,622,696,783
11017,RS,Poste,0,3,302,372,409,451,483,557,645
11018,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11018,AR,Poste,0,3,440,511,548,589,622,696,783
11018,RS,Poste,0,3,302,372,409,451,483,557,645
11020,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11020,AR,Poste,0,3,440,511,548,589,622,696,783
11020,RS,Poste,0,3,302,372,409,451,483,557,645
11021,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11021,AR,Poste,0,3,440,511,548,589,622,696,783
11021,RS,Poste,0,3,302,372,409,451,483,557,645
11022,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11022,AR,Poste,0,3,440,511,548,589,622,696,783
11022,RS,Poste,0,3,302,372,409,451,483,557,645
11023,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11023,AR,Poste,0,3,440,511,548,589,622,696,783
11023,RS,Poste,0,3,302,372,409,451,483,557,645
11024,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11024,AR,Poste,0,3,440,511,548,589,622,696,783
11024,RS,Poste,0,3,302,372,409,451,483,557,645
11025,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11025,AR,Poste,0,3,440,511,548,589,622,696,783
11025,RS,Poste,0,3,302,372,409,451,483,557,645
11026,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11026,AR,Poste,0,3,440,511,548,589,622,696,783
11026,RS,Poste,0,3,302,372,409,451,483,557,645
11027,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11027,AR,Poste,0,3,440,511,548,589,622,696,783
11027,RS,Poste,0,3,302,372,409,451,483,557,645
11028,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11028,AR,Poste,0,3,440,511,548,589,622,696,783
11028,RS,Poste,0,3,302,372,409,451,483,557,645
11029,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
11029,AR,Poste,0,3,440,511,548,589,622,696,783
11029,RS,Poste,0,3,302,372,409,451,483,557,645
11100,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
11100,AR,Poste,0,3,379,427,464,506,543,613,701
11100,RS,Poste,0,3,241,289,326,368,405,474,563
12010,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12010,AR,Poste,0,3,440,511,548,589,622,696,783
12010,RS,Poste,0,3,302,372,409,451,483,557,645
12011,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12011,AR,Poste,0,3,440,511,548,589,622,696,783
12011,RS,Poste,0,3,302,372,409,451,483,557,645
12012,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12012,AR,Poste,0,3,440,511,548,589,622,696,783
12012,RS,Poste,0,3,302,372,409,451,483,557,645
12013,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12013,AR,Poste,0,3,440,511,548,589,622,696,783
12013,RS,Poste,0,3,302,372,409,451,483,557,645
12014,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12014,AR,Poste,0,3,440,511,548,589,622,696,783
12014,RS,Poste,0,3,302,372,409,451,483,557,645
12015,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12015,AR,Poste,0,3,440,511,548,589,622,696,783
12015,RS,Poste,0,3,302,372,409,451,483,557,645
12016,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12016,AR,Poste,0,3,440,511,548,589,622,696,783
12016,RS,Poste,0,3,302,372,409,451,483,557,645
12017,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12017,AR,Poste,0,3,440,511,548,589,622,696,783
12017,RS,Poste,0,3,302,372,409,451,483,557,645
12018,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12018,AR,Poste,0,3,440,511,548,589,622,696,783
12018,RS,Poste,0,3,302,372,409,451,483,557,645
12019,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12019,AR,Poste,0,3,440,511,548,589,622,696,783
12019,RS,Poste,0,3,302,372,409,451,483,557,645
12020,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12020,AR,Poste,0,3,440,511,548,589,622,696,783
12020,RS,Poste,0,3,302,372,409,451,483,557,645
12021,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12021,AR,Poste,0,3,440,511,548,589,622,696,783
12021,RS,Poste,0,3,302,372,409,451,483,557,645
12022,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12022,AR,Poste,0,3,440,511,548,589,622,696,783
12022,RS,Poste,0,3,302,372,409,451,483,557,645
12023,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12023,AR,Poste,0,3,440,511,548,589,622,696,783
12023,RS,Poste,0,3,302,372,409,451,483,557,645
12024,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12024,AR,Poste,0,3,440,511,548,589,622,696,783
12024,RS,Poste,0,3,302,372,409,451,483,557,645
12025,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12025,AR,Poste,0,3,440,511,548,589,622,696,783
12025,RS,Poste,0,3,302,372,409,451,483,557,645
12026,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12026,AR,Poste,0,3,440,511,548,589,622,696,783
12026,RS,Poste,0,3,302,372,409,451,483,557,645
12027,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12027,AR,Poste,0,3,440,511,548,589,622,696,783
12027,RS,Poste,0,3,302,372,409,451,483,557,645
12028,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12028,AR,Poste,0,3,440,511,548,589,622,696,783
12028,RS,Poste,0,3,302,372,409,451,483,557,645
12029,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12029,AR,Poste,0,3,440,511,548,589,622,696,783
12029,RS,Poste,0,3,302,372,409,451,483,557,645
12030,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12030,AR,Poste,0,3,440,511,548,589,622,696,783
12030,RS,Poste,0,3,302,372,409,451,483,557,645
12031,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12031,AR,Poste,0,3,440,511,548,589,622,696,783
12031,RS,Poste,0,3,302,372,409,451,483,557,645
12032,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12032,AR,Poste,0,3,440,511,548,589,622,696,783
12032,RS,Poste,0,3,302,372,409,451,483,557,645
12033,890,Poste,0,3,818,980,980,1057,1057,1157,1157
12033,AR,Poste,0,3,440,511,548,589,622,696,783
12033,RS,Poste,0,3,302,372,409,451,483,557,645
